,timestamp,time_ms,session,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green
25,1970-01-01 00:00:00.275,275.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
26,1970-01-01 00:00:00.286,286.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
27,1970-01-01 00:00:00.297,297.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
28,1970-01-01 00:00:00.308,308.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
29,1970-01-01 00:00:00.319,319.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
30,1970-01-01 00:00:00.330,330.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
31,1970-01-01 00:00:00.341,341.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
32,1970-01-01 00:00:00.352,352.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
33,1970-01-01 00:00:00.363,363.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
34,1970-01-01 00:00:00.374,374.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
35,1970-01-01 00:00:00.385,385.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
36,1970-01-01 00:00:00.396,396.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
37,1970-01-01 00:00:00.407,407.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
38,1970-01-01 00:00:00.418,418.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
39,1970-01-01 00:00:00.429,429.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
40,1970-01-01 00:00:00.440,440.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
41,1970-01-01 00:00:00.451,451.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
42,1970-01-01 00:00:00.462,462.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
43,1970-01-01 00:00:00.473,473.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
44,1970-01-01 00:00:00.484,484.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
45,1970-01-01 00:00:00.495,495.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
46,1970-01-01 00:00:00.506,506.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
47,1970-01-01 00:00:00.517,517.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
48,1970-01-01 00:00:00.528,528.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
49,1970-01-01 00:00:00.539,539.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
50,1970-01-01 00:00:00.550,550.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
51,1970-01-01 00:00:00.561,561.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
52,1970-01-01 00:00:00.572,572.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
53,1970-01-01 00:00:00.583,583.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
54,1970-01-01 00:00:00.594,594.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
55,1970-01-01 00:00:00.605,605.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
56,1970-01-01 00:00:00.616,616.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
57,1970-01-01 00:00:00.627,627.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
58,1970-01-01 00:00:00.638,638.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
59,1970-01-01 00:00:00.649,649.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
60,1970-01-01 00:00:00.660,660.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
61,1970-01-01 00:00:00.671,671.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
62,1970-01-01 00:00:00.682,682.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
63,1970-01-01 00:00:00.693,693.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.008773439
64,1970-01-01 00:00:00.704,704.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.013074144
65,1970-01-01 00:00:00.715,715.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.013074144
66,1970-01-01 00:00:00.726,726.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.013074144
67,1970-01-01 00:00:00.737,737.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.013074144
68,1970-01-01 00:00:00.748,748.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
69,1970-01-01 00:00:00.759,759.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
70,1970-01-01 00:00:00.770,770.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
71,1970-01-01 00:00:00.781,781.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
72,1970-01-01 00:00:00.792,792.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
73,1970-01-01 00:00:00.803,803.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
74,1970-01-01 00:00:00.814,814.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
75,1970-01-01 00:00:00.825,825.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
76,1970-01-01 00:00:00.836,836.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
77,1970-01-01 00:00:00.847,847.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
78,1970-01-01 00:00:00.858,858.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
79,1970-01-01 00:00:00.869,869.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
80,1970-01-01 00:00:00.880,880.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
81,1970-01-01 00:00:00.891,891.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
82,1970-01-01 00:00:00.902,902.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
83,1970-01-01 00:00:00.913,913.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
84,1970-01-01 00:00:00.924,924.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
85,1970-01-01 00:00:00.935,935.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
86,1970-01-01 00:00:00.946,946.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
87,1970-01-01 00:00:00.957,957.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
88,1970-01-01 00:00:00.968,968.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
89,1970-01-01 00:00:00.979,979.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
90,1970-01-01 00:00:00.990,990.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
91,1970-01-01 00:00:01.001,1001.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
92,1970-01-01 00:00:01.012,1012.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
93,1970-01-01 00:00:01.023,1023.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
94,1970-01-01 00:00:01.034,1034.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
95,1970-01-01 00:00:01.045,1045.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
96,1970-01-01 00:00:01.056,1056.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
97,1970-01-01 00:00:01.067,1067.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
98,1970-01-01 00:00:01.078,1078.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
99,1970-01-01 00:00:01.089,1089.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
100,1970-01-01 00:00:01.100,1100.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
101,1970-01-01 00:00:01.111,1111.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
102,1970-01-01 00:00:01.122,1122.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
103,1970-01-01 00:00:01.133,1133.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
104,1970-01-01 00:00:01.144,1144.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
105,1970-01-01 00:00:01.155,1155.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
106,1970-01-01 00:00:01.166,1166.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
107,1970-01-01 00:00:01.177,1177.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
108,1970-01-01 00:00:01.188,1188.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
109,1970-01-01 00:00:01.199,1199.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
110,1970-01-01 00:00:01.210,1210.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
111,1970-01-01 00:00:01.221,1221.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
112,1970-01-01 00:00:01.232,1232.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
113,1970-01-01 00:00:01.243,1243.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
114,1970-01-01 00:00:01.254,1254.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
115,1970-01-01 00:00:01.265,1265.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
116,1970-01-01 00:00:01.276,1276.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
117,1970-01-01 00:00:01.287,1287.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
118,1970-01-01 00:00:01.298,1298.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
119,1970-01-01 00:00:01.309,1309.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
120,1970-01-01 00:00:01.320,1320.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
121,1970-01-01 00:00:01.331,1331.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
122,1970-01-01 00:00:01.342,1342.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
123,1970-01-01 00:00:01.353,1353.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
124,1970-01-01 00:00:01.364,1364.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
125,1970-01-01 00:00:01.375,1375.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
126,1970-01-01 00:00:01.386,1386.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
127,1970-01-01 00:00:01.397,1397.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
128,1970-01-01 00:00:01.408,1408.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
129,1970-01-01 00:00:01.419,1419.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
130,1970-01-01 00:00:01.430,1430.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
131,1970-01-01 00:00:01.441,1441.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
132,1970-01-01 00:00:01.452,1452.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
133,1970-01-01 00:00:01.463,1463.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
134,1970-01-01 00:00:01.474,1474.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
135,1970-01-01 00:00:01.485,1485.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
136,1970-01-01 00:00:01.496,1496.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
137,1970-01-01 00:00:01.507,1507.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
138,1970-01-01 00:00:01.518,1518.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
139,1970-01-01 00:00:01.529,1529.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
140,1970-01-01 00:00:01.540,1540.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
141,1970-01-01 00:00:01.551,1551.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
142,1970-01-01 00:00:01.562,1562.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
143,1970-01-01 00:00:01.573,1573.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
144,1970-01-01 00:00:01.584,1584.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
145,1970-01-01 00:00:01.595,1595.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
146,1970-01-01 00:00:01.606,1606.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
147,1970-01-01 00:00:01.617,1617.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
148,1970-01-01 00:00:01.628,1628.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
149,1970-01-01 00:00:01.639,1639.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
150,1970-01-01 00:00:01.650,1650.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
151,1970-01-01 00:00:01.661,1661.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
152,1970-01-01 00:00:01.672,1672.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
153,1970-01-01 00:00:01.683,1683.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
154,1970-01-01 00:00:01.694,1694.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
155,1970-01-01 00:00:01.705,1705.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
156,1970-01-01 00:00:01.716,1716.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
157,1970-01-01 00:00:01.727,1727.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
158,1970-01-01 00:00:01.738,1738.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
159,1970-01-01 00:00:01.749,1749.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
160,1970-01-01 00:00:01.760,1760.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
161,1970-01-01 00:00:01.771,1771.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
162,1970-01-01 00:00:01.782,1782.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
163,1970-01-01 00:00:01.793,1793.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
164,1970-01-01 00:00:01.804,1804.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
165,1970-01-01 00:00:01.815,1815.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
166,1970-01-01 00:00:01.826,1826.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
167,1970-01-01 00:00:01.837,1837.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
168,1970-01-01 00:00:01.848,1848.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
169,1970-01-01 00:00:01.859,1859.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
170,1970-01-01 00:00:01.870,1870.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
171,1970-01-01 00:00:01.881,1881.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
172,1970-01-01 00:00:01.892,1892.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
173,1970-01-01 00:00:01.903,1903.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
174,1970-01-01 00:00:01.914,1914.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
175,1970-01-01 00:00:01.925,1925.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
176,1970-01-01 00:00:01.936,1936.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
177,1970-01-01 00:00:01.947,1947.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
178,1970-01-01 00:00:01.958,1958.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
179,1970-01-01 00:00:01.969,1969.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
180,1970-01-01 00:00:01.980,1980.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
181,1970-01-01 00:00:01.991,1991.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
182,1970-01-01 00:00:02.002,2002.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
183,1970-01-01 00:00:02.013,2013.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
184,1970-01-01 00:00:02.024,2024.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
185,1970-01-01 00:00:02.035,2035.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
186,1970-01-01 00:00:02.046,2046.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
187,1970-01-01 00:00:02.057,2057.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
188,1970-01-01 00:00:02.068,2068.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
189,1970-01-01 00:00:02.079,2079.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
190,1970-01-01 00:00:02.090,2090.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
191,1970-01-01 00:00:02.101,2101.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
192,1970-01-01 00:00:02.112,2112.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
193,1970-01-01 00:00:02.123,2123.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
194,1970-01-01 00:00:02.134,2134.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
195,1970-01-01 00:00:02.145,2145.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
196,1970-01-01 00:00:02.156,2156.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
197,1970-01-01 00:00:02.167,2167.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
198,1970-01-01 00:00:02.178,2178.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
199,1970-01-01 00:00:02.189,2189.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
200,1970-01-01 00:00:02.200,2200.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
201,1970-01-01 00:00:02.211,2211.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
202,1970-01-01 00:00:02.222,2222.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
203,1970-01-01 00:00:02.233,2233.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
204,1970-01-01 00:00:02.244,2244.0,recording_dyad_02,0.06501548,,False,-0.034985602,0.24961294,,False,-0.034985602,0.017374849
